GRUPO EN NIIF,SUPERVISOR_SUPERFINANCIERA,SUPERVISOR_SUPERSALUD,SUPERVISOR_SUPERSERVICIOS,SUPERVISOR_SUPERSOCIEDADES,SUPERVISOR_SUPERVIGILANCIA,REGION_Antioquia,REGION_Bogotá - Cundinamarca,REGION_Costa Atlantica,REGION_Costa Pacífica,REGION_Otros,MACROSECTOR_AGROPECUARIO,MACROSECTOR_COMERCIO,MACROSECTOR_CONSTRUCCION,MACROSECTOR_MANUFACTURA,MACROSECTOR_MINERO-HIDROCARBUROS,MACROSECTOR_SERVICIOS,VARIACION ACTIVOS,PROMEDIO ACTIVOS,VARIACION GANANCIA (PERDIDA),GANANCIA (PERDIDA) PROMEDIO
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3406010036442925,4977083770.0,1.1779823205147368,369753190.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.22791580738938452,6030927420.0,-2.2472476115068676,16537740.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.13820362030276154,1027889090.0,1.2780718285025103,100551690.0
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.018037879504057695,1224265345.0,-0.9237011417508212,378223920.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.6185107707026574,3868946745.0,-1.0591552197928555,191773450.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.12078509912318752,1698268040.0,0.3169480063187974,156108415.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.05712002115187296,12116471940.0,1.1156785580176443,-631423105.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.013909284902310345,1719336180.0,-0.2884513120084769,17380195.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.43730209511460005,1546025285.0,0.31542498785986817,104302660.0
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.24737261922312662,1290407535.0,0.765363557125541,62533415.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.034133447321888916,23410015865.0,-16.44704090633324,-844646680.0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.09742915667964572,6068900755.0,3.595947449457225,547423895.0
2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.06274700333647003,1097179205.0,-0.9064219928791044,7878300.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.003536955552540964,7837043460.0,1.4571885038162216,-1644456275.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.27496582759561167,1078685330.0,-20.27268101720611,-26395710.0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.049353607589163996,3168211040.0,39.25807302639558,-164989590.0
2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.8458362439833844,9846225789.0,-0.9852096031872681,-21214915595.5
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.04787205997865546,1173591520.0,0.020691270375485717,33562510.0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.37144182176010965,1726008505.0,-7.306881755096757,-376123785.0
2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.8826937286171423,6545711065.5,-1.0014322466193735,-817775410.0
2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.9180787674801693,44924405569.0818,-0.40942973144746075,6823453948.5
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.1320737960350445,4555179235.0,-0.042919674152619734,281770180.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1229021086627372,52878668810.0,0.14772303167287867,3376764420.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.31544227305572564,5550247375.0,-2.0309850855264444,-2474490.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.14272369933274962,1125365425.0,1.5035455085179938,-90849370.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.16255224679305472,11850046925.0,0.2641895450696548,-669516105.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.12967838961125602,909468590.0,-0.11064943366241413,64436490.0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.0957244016848543,1981239515.0,0.03267923489644086,214977345.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.04204408273184172,4767305820.0,-0.3535536857244988,156004855.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.03830258426132583,1820383080.0,-0.3474326434498286,-49581400.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.03536412012636785,6881023055.0,0.18249523390935646,739188285.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.529941030209514,1984168110.0,-1.1395782358551498,12995350.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.10448753964486127,632811585.0,0.25236091095681035,173298090.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.09207819178719255,3734692945.0,-1.5597388798144731,-19743620.0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.2807145416071563,520792305.0,1.1319783308710292,48992065.0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.10576969327595102,3718096080.0,-1.1954542395322167,-48892270.0
2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-0.4218781402470889,3409546055.0,0.36141543338475196,-203066260.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.23216718125386998,69670875355.0,10.311319483093683,16553670785.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.05834416900425538,10492053380.0,0.05514305480880832,833932640.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.05022658345704613,1529093440.0,-0.4144424704587063,61442360.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.04610617079440103,12564850875.0,-0.9477872652716746,386663090.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.025985092675741145,3889427925.0,-0.849940778591111,193177000.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.1320337854225982,2450421765.0,16.125606638942735,254716250.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.03718452334725153,2760415870.0,25.299028555937106,-120836420.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.10144405638387521,4912790820.0,0.5749585359222232,534238930.0
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.020311409071194157,5659969800.0,0.7650159852740356,639518985.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.08151978197543716,5910441565.0,-2.344628200773874,40521775.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.11256536680546599,3134171515.0,0.9023968550539108,103022550.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.13919208333771996,1806377670.0,15.903692303377483,25534425.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.06960119192531783,1353319225.0,0.745692107160934,3064920.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.018907231942052034,11377837710.0,-0.19125930428156537,1670359100.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.0255288033621819,2126335230.0,0.5292580101180439,-23697630.0
2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.15597583425207018,1358576045.0,42.75710005529719,150951600.0
2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.10301676588804878,335648910.0,0.4665653757173447,6444975.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.9450177962548234,3356256135.0,0.18667806167385373,993839275.0
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.21323252518512908,1085914095.0,0.35192433314499044,32529830.0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.4936186875267534,18197639465.0,-0.3813191688332059,296799480.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.01136711429791846,1117575075.0,-0.24903462635273654,-52488225.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1129049565088417,880873045.0,-4.196006183742952,3686205.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.26485540845393446,922151575.0,-0.11785121557982565,103313970.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1455301800321859,1885607105.0,-28.661263246172435,91240575.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.04882804544945298,1319443110.0,-0.11588837567782417,-46300225.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.07817771310039837,1011726405.0,-0.3108664970038172,-56028060.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.11253110738222748,3494437300.0,-4.9580469718615,-82741425.0
2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.034200580645784295,1584127030.0,0.1176197537231642,18886680.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.12049619133163432,1458328570.0,-3.478288220307959,4946685.0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.08474176169885393,1314644430.0,25.43188768246029,33235515.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.06891007965706547,44673165920.0,0.13015606247098965,5334505520.0
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.2964313745362227,230895370.0,0.12476024194133807,48148905.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.06806557543790821,5693095000.0,1.487463556851312,29905000.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.07685996321826785,914108490.0,-1.596652743561321,-3884345.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.339505750338386,955009385.0,1.3349011056809563,31567040.0
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.03975709569308427,4087284965.0,-0.2622663692602917,175760140.0
2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.05606805137515704,2634632545.0,1.7612504610626247,79385460.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.13320473027135304,2501651030.0,0.060011601460640614,205744390.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.27967549335510355,804938690.0,1.0467471995136242,51566760.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.28646866163365897,3523972975.0,0.3560406633144478,111897595.0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.011824279506361161,1617740545.0,-0.4864255505217257,118954215.0
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.23063487964577473,593309050.0,0.3630820897510467,42577635.0
2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.19319083943328358,4622118485.0,1.072065311701233,119214290.0
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.21305237024296414,1004284135.0,-0.37966653970261666,56366135.0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.16879187705790052,3116395920.0,0.28727754599820843,472619050.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.13764944332043375,1056035475.0,-0.21054339701972302,147768960.0
1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.013991357693269776,2624513725.0,0.4017358236812037,898157800.0
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.3950676634182185,2025886485.0,0.6833106782163406,108384030.0
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.1042438777753128,865701145.0,-0.0032487579063036616,44919495.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.022211887515452874,6659241935.0,1.213036431757631,-227968180.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.05065626073123146,81321231495.0,3.277779010408486,1794754115.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.021915950656005937,4560139735.0,1.3373204237463308,40605795.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.12530896557336674,3997728565.0,0.5124179058235376,387619980.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3299165263826441,1535787230.0,-0.5311999144468236,42439965.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.07859914575309764,12207191690.0,0.1775416301530944,5408148370.0
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.3031205485793575,4153299760.0,6.827051909175175,638989405.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.03247123481891833,1138680160.0,0.05580072181696866,93109805.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1846288068616748,708164020.0,0.34911637333808,29034080.0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.06596006522344285,6767792065.0,0.07109553839649055,671397945.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.056868788474540084,4624334685.0,-0.17469110133306723,243723960.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.2689660203366909,661727660.0,4.874930260503841,35242405.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.07563950140424075,5876940425.0,-0.01863481848610867,1193337315.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.03559186411393332,12648993200.0,-0.2041760458297904,971572240.0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.45001580410456543,830502425.0,4.451052138536242,180251589.5
2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.4615188476648786,631838510.0,0.4296757620698558,165295665.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.07237805643356293,1717866870.0,-0.6101382841431636,206690005.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3648586023876441,7814867420.0,-1.2293616891405563,-1775743270.0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.03800827189950924,4660810555.0,0.270329355107627,176733800.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.1893933931221057,38846857825.0,0.060089113131990404,4983187585.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.06047688000388432,1264404230.0,-0.1021108144121446,119877390.0
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.11471328390120969,3611126000.0,0.04226612624659415,-327722915.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.016638043438721536,4762367085.0,-0.13624343881282433,-392986900.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.014132724675820982,664577325.0,0.09918127568192611,46764175.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.15706483068407243,5856583660.0,238163377.57142857,833571828.5
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.023528240796895666,28835383960.0,0.07272383993100039,740369100.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.241903777024088,1051074595.0,-1.0389640701038276,-11838055.0
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.04356155974048922,805878935.0,-0.507215727157644,6515145.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.21930700841280085,1217980720.0,-1.2963642645640712,28938835.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.143714817934988,1659798155.0,0.2288890973181421,113828965.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1600646226614159,1259644860.0,-1.3936788758665897,6202080.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.011702203679956547,2004828690.0,1.2968714783228275,-29474575.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.03603628780006605,3278182365.0,-1.1086784490154056,-40998670.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.023585971923188682,1007595755.0,0.007594385917839945,68238615.0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.1181780868730726,8938564345.0,-1.2371350003971229,15511910.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.04831679270230509,843661120.0,0.3559720298327581,12041750.0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.16595118507266302,2463165595.0,0.39126275159374735,336889155.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0011958060685307746,2482253410.0,-0.051352025619087124,431316120.0
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.08358273813504649,662977025.0,-0.8368822724116955,22323515.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.14937416845603935,3660391390.0,-0.39213636634615295,151170350.0
2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.39329535042866487,1255566945.0,-0.03681500317951023,143340755.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2613317438148603,1160637495.0,0.6094305377134096,35374445.0
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.13606960782267744,8500162175.0,-1.6398392486414204,19887875.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.01388407854852367,19980448410.0,0.44780067874064966,824376530.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0895090746743533,2586706485.0,-0.7288779693575029,45156000.0
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.02093589451549078,429397950.0,0.2672361368190534,34113175.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.29985930173157666,6730154400.0,2.0814355981546315,1298146100.0
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.08852997580824334,734027425.0,1.404918485368051,11716665.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0767066745654578,1182116150.0,0.4055092878162983,118962790.0
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5146327033026966,414227675.0,1.4799786755755373,48957645.0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.002684865623990573,1007850280.0,-0.5244561602675865,7265600.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.4649941265378074,571860495.0,1.1350480015591862,59838285.0
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.2495225128425522,2177000450.0,-1.3866664260697272,-19883885.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.13208326293707254,1147683545.0,-0.1665718242679326,119032565.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.26844598081783483,1598734500.0,2.2107360473600344,17255470.0
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.03459283197195093,14129120135.0,0.25751714888500826,1218806125.0
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.9384814047478195,3537941705.0,-0.15400274368272623,73734050.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.003750204156842709,9533570000.0,0.1710914454277286,-268640000.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.07040424242702636,41353943260.0,0.19063881657552456,5267298940.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.22662476333005532,1126972090.0,-0.7597946783462616,-61203990.0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0872333622190905,1794556950.0,1.9452869199050502,-67645495.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0722391015218861,2829438335.0,-0.08650869110717718,72853120.0
2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.24196012834055794,28669073794.0,-0.6314627228636346,-12279378883.5
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.07453863719586941,25288426645.0,0.19170001861332633,3346131375.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.23656883934651177,2603745630.0,-1.0485607633024978,-70253455.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.17091457256688544,714471410.0,0.6400116564876535,57119345.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.22207415821763105,7453978895.0,2.457922358788513,164244660.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.10009406997916082,2113377795.0,0.39419581142701965,134404730.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.06527382560908608,1990440415.0,-0.615611533977342,18084225.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3062153861162635,1977219555.0,-0.1911640069480857,18749390.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.006912677185813052,20974051645.0,-0.026475337703502213,1211238200.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.04486431054895143,3009076950.0,-1.1395413431220636,-47134755.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5394844835427116,757730885.0,-0.21584477443194108,110653655.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.05826110629952624,3024431365.0,-1.2792568001078084,-8503840.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.09578622473686539,6753517530.0,-0.7643387259479199,1073499310.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.6166973392860162,898369620.0,0.2797708651584136,-397421740.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.12147347752021508,33039340000.0,0.18115089902131856,1724985000.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.02161416391921373,9062775000.0,0.11194272110806522,1171030000.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.09937219436716697,2199452185.0,-1.4270652161768596,7691850.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.04582109272071817,594958315.0,-0.8749869139405633,26543345.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.16354254190314338,1471227895.0,-0.05127884085078737,214705625.0
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.41740144179736355,496582580.0,0.5836573501297754,42131765.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.037885758103460704,2057311415.0,1.6947876699255993,-62140380.0
2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.09506417486486766,919473940.0,-0.5822559170301852,16185250.0
2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.08945881235842294,241263875.0,15.663919513387281,6504915.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.05423806106339207,8246234165.0,-0.4634450111963706,-195668915.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1983827706877411,1239669935.0,-6.343350262727129,34109220.0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.026661638895623,981613200.0,0.21226453027526135,19669255.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.040286906095815936,1616727680.0,-1.3011066236729623,6523960.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.10128089723027929,2946136215.0,0.0021112917903416445,174181420.0
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.15190339835797553,9444727030.0,1.2113882147125257,644173775.0
2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.08412147079671688,406585120.0,0.5990861625058134,18973290.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.22611368143020666,14032022960.0,1.204155373455502,333606260.0
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.04364098519013504,895008380.0,-2.7057755857590156,12283710.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.15869343287789578,6935881730.0,0.4651811281169749,330413650.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.13909863311589266,3022434930.0,-0.21185575141881288,-142085790.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.0031554682019244444,16777241695.0,0.4101850494178884,1246114525.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.3511927164418097,7289091157.440876,0.34625462227926684,583143180.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.10737581763292224,23034274050.0,-0.17391708980376727,3206837155.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1851527971742391,7926097625.0,0.16610707450058804,246580705.0
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.09749192486609749,11034183060.0,-0.1425940822791558,591015335.0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.044434057939732,1238883370.0,0.37120954515600524,27997950.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.25021164226148607,723118900.0,0.37837044106407824,30652795.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-0.15284443464252545,726154350.0,-0.39014271562946534,66110850.0
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.09723087407142661,6501766917.022676,0.44302455853502287,24444635000.0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.20480134018871748,6900661845.0,-0.24931470626048607,899409055.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.07625053791716678,4373100640.0,-0.07647013870684093,79538960.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.20291398631983815,1007475010.0,2.3201761522826723,29204650.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.19750055742098774,3326432880.0,-0.18604540541054781,30507560.0
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.28118155435481207,2666519290.0,0.388699565663081,45754310.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.07100105919742142,5671756950.0,2.3722663022069543,43731495.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.09504340881156328,3410730900.0,0.5728847864758317,55207135.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.08998690636355877,2761178990.0,4.946400740381224,69128010.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.12530147601431504,2026237880.0,-0.023443855827712867,174733730.0
2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.021212017588230932,341342235.0,-0.06836207489227521,106625805.0
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.12089097920269688,2244235445.0,-0.6834565268705879,46516035.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.026553802786451364,1383998115.0,-0.5178619644532647,26348205.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.4389305433805634,2159300730.0,3.0212055119420786,101365285.0
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.09723087407142661,6501766917.022676,0.07158111113802328,22665055000.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.037505599280586374,3686880675.0,-0.35452774948311205,183066645.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.42739878428256195,1405588895.0,-3.759942604896308,98601990.0
