GRUPO EN NIIF,SUPERVISOR_SUPERFINANCIERA,SUPERVISOR_SUPERSALUD,SUPERVISOR_SUPERSERVICIOS,SUPERVISOR_SUPERSOCIEDADES,SUPERVISOR_SUPERVIGILANCIA,REGION_Antioquia,REGION_Bogotá - Cundinamarca,REGION_Costa Atlantica,REGION_Costa Pacífica,REGION_Otros,MACROSECTOR_AGROPECUARIO,MACROSECTOR_COMERCIO,MACROSECTOR_CONSTRUCCION,MACROSECTOR_MANUFACTURA,MACROSECTOR_MINERO-HIDROCARBUROS,MACROSECTOR_SERVICIOS,VARIACION ACTIVOS,GANANCIA (PERDIDA) PROMEDIO,kmean,cluster
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0398521389163636,199479380.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5074744157150433,98510615.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1245160221364363,39752510.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.46011666218998,59231050.0,0,3
2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0333906000206603,17124150.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0479567838623954,7147230.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0441791103158051,54466180.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0362312992694083,-115636880.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2581550878294438,-81716095.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0867712685824735,-898895000.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.2423427138502126,-1998335.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0181079519137121,114078085.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0813109821086559,35833050.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1392200985316033,70959110.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.3881417579344556,302862470.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1348756258856435,63780245.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0367594821244033,-203788170.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1982063102130999,246816445.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1010242034616585,-62074420.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.4739794857940817,152795875.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0789471286791649,12256805.0,0,3
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1277747525783625,804115000.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0611195529062114,102658700.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.30712827958093,36760085.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2127642278400893,-933500180.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0190548615800054,-81882885.0,0,3
2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4396307037334531,-15000000000.0,2,2
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0150250584853923,688910575.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0668936392233819,24491230.0,0,3
2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0949322193683965,358347574.5,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0885266657918359,92893345.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.3626270077450977,380216285.0,0,3
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0414475413523031,570496290.0,0,3
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1217434056726756,1394614980.0,0,0
2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1507251204105496,-8642200756.0,2,2
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0173007586739745,25980860.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0206672043800325,-32417215.0,0,3
2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.2373519471585705,72923315.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0756187619522707,179591925.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0918414156044311,-64795870.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.1542632472839284,61202565.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.661922738857764,-108470510.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0429889320871636,-311231910.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.0911582757681357,1664400685.0,0,0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0415984701311417,-32164115.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1989571470351899,728780540.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.2772221239775124,-1629715000.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.0617457224489829,468452055.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5822874757613415,31519465.0,0,3
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.3236034794928802,47441265.0,0,3
2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0661963003047497,-1963615.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0054493460004113,6674380.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1152714017409924,-74304890.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.1296813977681514,3084428155.0,3,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0328063468184693,108261485.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0331939768374562,-28924130.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0828343768654999,-32314470.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.2492020707942044,613477725.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.0564992017876983,-94555915.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0773804632651969,63386035.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1365950913133853,6729615.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.207531823488499,15000000000.0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.1696266845571883,-530929665.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.037881435466501,-8348705.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0073991228725216,-96282845.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.1579810442970698,1267591820.0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.4850348115137955,54448280.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.088565790317387,202933505.0,0,3
2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.493649929576286,1452328427.0,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4794252995033192,616355420.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.2593165640737924,-10755380.0,0,3
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0923200673769531,1760419380.0,0,0
2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.90684573663969,243659109.5,0,3
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.3019901438124758,73193195.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.1806160070029052,705913330.0,0,3
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1971924342687569,1586743993.5,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0061847637254473,-165675315.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.313957852472447,1353088985.0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1358325356592783,27618795.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0603902987294539,167930470.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.2416048403676144,78497340.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.1482615088464114,139716005.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.1094213308478445,6756305.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0118071574287098,360173750.0,0,3
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.2552235394548675,20937945.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0457478240181994,10186491100.0,1,1
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.1344279423907979,4505345.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.072169368159322,302278980.0,0,3
2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.2108813612378506,42950830.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.3758150829862621,362039745.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.1083281935137151,131648675.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.0275481663484844,210538215.0,0,3
2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0192514327076721,-16538415.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.1250383469114122,11153730.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1521091466063584,34647420.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.1140010663644133,703879685.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0003707873581522,428906055.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1373721160180525,1228587990.0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.085521988975591,10197131135.0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.4347411748590861,83916745.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.1066450335329599,-25905845.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.7532070867645817,49845000.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0521876209894215,637730710.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.001724363466896,147373780.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.0233358962765766,330680895.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1046448508944874,19469695.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1090157816652688,31500415.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0829271569278171,103442975.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0729811011178834,97547015.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0631550391472067,47631055.0,0,3
2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.1288317670841824,23603290.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.3144957695052072,83293285.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.1085703538199378,196874270.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3406010036442925,369753190.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2279158073893845,16537740.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1382036203027615,100551690.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.0180378795040576,378223920.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.6185107707026574,191773450.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1207850991231875,156108415.0,0,3
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.0571200211518729,-631423105.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0139092849023103,17380195.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.4373020951146,104302660.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.2473726192231266,62533415.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0341334473218889,-844646680.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.0974291566796457,547423895.0,0,3
2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.06274700333647,7878300.0,0,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0035369555525409,-1644456275.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.2749658275956116,-26395710.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.0493536075891639,-164989590.0,0,3
2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.8458362439833844,-15000000000.0,2,2
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0478720599786554,33562510.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.3714418217601096,-376123785.0,0,3
2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.8826937286171423,-817775410.0,0,3
2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.9180787674801693,6823453948.5,3,4
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.1320737960350445,281770180.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1229021086627372,3376764420.0,3,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.3154422730557256,-2474490.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.1427236993327496,-90849370.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.1625522467930547,-669516105.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.129678389611256,64436490.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.0957244016848543,214977345.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0420440827318417,156004855.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.0383025842613258,-49581400.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0353641201263678,739188285.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.529941030209514,12995350.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1044875396448612,173298090.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0920781917871925,-19743620.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.2807145416071563,48992065.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.105769693275951,-48892270.0,0,3
2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-0.4218781402470889,-203066260.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.2321671812538699,15000000000.0,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0583441690042553,833932640.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0502265834570461,61442360.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.046106170794401,386663090.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0259850926757411,193177000.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.1320337854225982,254716250.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0371845233472515,-120836420.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.1014440563838752,534238930.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0203114090711941,639518985.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0815197819754371,40521775.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.1125653668054659,103022550.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1391920833377199,25534425.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0696011919253178,3064920.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.018907231942052,1670359100.0,0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.0255288033621819,-23697630.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.1559758342520701,150951600.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.1030167658880487,6444975.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.9450177962548234,993839275.0,0,0
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.213232525185129,32529830.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.4936186875267534,296799480.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0113671142979184,-52488225.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1129049565088417,3686205.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.2648554084539344,103313970.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1455301800321859,91240575.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0488280454494529,-46300225.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0781777131003983,-56028060.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1125311073822274,-82741425.0,0,3
2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0342005806457842,18886680.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1204961913316343,4946685.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0847417616988539,33235515.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0689100796570654,5334505520.0,3,4
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.2964313745362227,48148905.0,0,3
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0680655754379082,29905000.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0768599632182678,-3884345.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.339505750338386,31567040.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.0397570956930842,175760140.0,0,3
2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.056068051375157,79385460.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.133204730271353,205744390.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2796754933551035,51566760.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2864686616336589,111897595.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0118242795063611,118954215.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.2306348796457747,42577635.0,0,3
2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.1931908394332835,119214290.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.2130523702429641,56366135.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.1687918770579005,472619050.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.1376494433204337,147768960.0,0,3
1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0139913576932697,898157800.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.3950676634182185,108384030.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.1042438777753128,44919495.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0222118875154528,-227968180.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0506562607312314,1794754115.0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0219159506560059,40605795.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1253089655733667,387619980.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3299165263826441,42439965.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0785991457530976,5408148370.0,3,4
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.3031205485793575,638989405.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0324712348189183,93109805.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1846288068616748,29034080.0,0,3
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.0659600652234428,671397945.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.05686878847454,243723960.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.2689660203366909,35242405.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.0756395014042407,1193337315.0,0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0355918641139333,971572240.0,0,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.4500158041045654,180251589.5,0,3
2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.4615188476648786,165295665.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0723780564335629,206690005.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3648586023876441,-1775743270.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0380082718995092,176733800.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.1893933931221057,4983187585.0,3,4
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0604768800038843,119877390.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.1147132839012096,-327722915.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.0166380434387215,-392986900.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.0141327246758209,46764175.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.1570648306840724,833571828.5,0,3
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0235282407968956,740369100.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.241903777024088,-11838055.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.0435615597404892,6515145.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.2193070084128008,28938835.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.143714817934988,113828965.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1600646226614159,6202080.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0117022036799565,-29474575.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.036036287800066,-40998670.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0235859719231886,68238615.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.1181780868730726,15511910.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.048316792702305,12041750.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.165951185072663,336889155.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0011958060685307,431316120.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0835827381350464,22323515.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.1493741684560393,151170350.0,0,3
2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.3932953504286648,143340755.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2613317438148603,35374445.0,0,3
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.1360696078226774,19887875.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0138840785485236,824376530.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0895090746743533,45156000.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0209358945154907,34113175.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2998593017315766,1298146100.0,0,0
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0885299758082433,11716665.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0767066745654578,118962790.0,0,3
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5146327033026966,48957645.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.0026848656239905,7265600.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.4649941265378074,59838285.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.2495225128425522,-19883885.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1320832629370725,119032565.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2684459808178348,17255470.0,0,3
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0345928319719509,1218806125.0,0,0
